,Label ID,Label,Notes
1042,1,Negative ID, 
1043,1,Negative ID,"I have more pictures of the murder hornet but it will only let me upload the one, if you’d like more please shoot me an email and I’ll get them to you. I have seen a murder hornet on THREE separate occasions. One at beaver bay campground outside of c"
1044,1,Negative ID, 
1045,1,Negative ID,Found swimming in my dogs kiddie pool. Trapped in a lidded jar where it is dying.
1046,1,Negative ID,"This was flying around our worksite.  We stepped on it then took the attached photo.  This was in Kent, WA"
1047,1,Negative ID,One inch .mutipless.attacking eachother.pond neat
1048,1,Negative ID,Entering and exiting hole at base of rock wall
1049,1,Negative ID,A bunch are buzzing around the blackberry bush in our backyard
1050,1,Negative ID,Multiple large bees the past week
1051,1,Negative ID,I began seeing a new insect this year
1052,1,Negative ID,Could not get a decent picture as it was on the other side of the screen window
1053,1,Negative ID,"Likes the blossoms of butterfly weed. Had 8 on one small bush today. I would describe it as having a black head, golden brown slightly fuzzy body, and thorax that is vivid orange on front half and black on back half.  They are twice the length of a yello"
1054,1,Negative ID,"Observed 2 inch plus hornet on my limelight hydrangea flowers.  A typical honeybee landed on top of the hornet, in a way that made us assume the honey bee was attacking this hornet, and the honeybee was 1/4 - 1/3 the size of this hornet.  I immediately r"
1055,1,Negative ID,"We have several dozen of these in our yard. They disappear into small holes in the ground. They are about 1.5 inches in size. Don't appear to be the Asian killer hornet, but seems rare. Wondering whether we should be worried. We have small dogs in the ya"
1056,1,Negative ID,Not positive if it's the right species.
1057,1,Negative ID, 
1058,1,Negative ID,In my yard on the peppermint plants
1059,1,Negative ID,We just noticed this suspected hornet outside our bedroom window on the second floor at 10:30pm. It was trying to enter the room and likely was attracted by light. We also have more pics and videos.
1060,1,Negative ID,"The video I attached is very hard to see clearly but I am certain this was the murder hornet because I was working at a clients house doing tree removals in Gig harbor, WA when I saw the murder hornet that was right in front of me and my worker and it fl"
1061,1,Negative ID,It is on my front porch. It is trapped using a glass cup.
1062,1,Negative ID,Came into my bathroom
1063,1,Negative ID,Found dead in a swimming pool in the morning
1064,1,Negative ID, 
1065,1,Negative ID, 
1066,1,Negative ID,About 1.5
1067,1,Negative ID,They are all over the entire park
1068,1,Negative ID,"Underground nest on school yard next to covered basketball court, large 1 inch+ long hornets"
1069,1,Negative ID,"was seen carrying large grasshopper in the air and was able to snap some blurry photos from far away, I had no intentions of being stung."
1070,1,Negative ID,In Snoqualmie in back of our house - on the Snoqualmie Ridge Golf Course - 4th hole
1071,1,Negative ID,"Looked like a very large bee or hornet  - more than 1 inch long. Had a large stinger on its tail. Sighted flying around my house. Landed on a tree. I swprayed it with RAID, but by the time it I got back with a container to try to get the thing, it was go"
1072,1,Negative ID,Digging in sand on Whidbey Island
1073,1,Negative ID,I saw this at my house in Vancouver Wa (98663) and am 99% sure it was one due to the size and orange head. I couldn’t get a pick as they would fly towards me when I got close. We think we killed one (sprayed with carb cleaner) and then put granulated c
1074,1,Negative ID,"saw several in various ""larger"" sizes aggressively swarming around other bees in my yard"
1075,1,Negative ID, 
1076,1,Negative ID,Notice couple dead ones on ground started looking around an notice a BUNCH flying around in tree
1077,1,Negative ID,"I have a video, a very poor quality photo that's attached.  They are about 1.5"" in length, saw three of them chasing away other bees and fed on flowers.  I first notice them when they buzzed and tapped on my window attempting to fly into the house. very"
1078,1,Negative ID,7-Aug-20
1079,1,Negative ID, 
1080,1,Negative ID,"Not a murder hornet. A decapitated wasp, but I didn't know if I should report that just in case it was caused by a Murder Hornet.."
1081,1,Negative ID,This was in Yakima WA At Borton Fruit
1082,1,Negative ID,I work on a legal Mariuana farm and it was sitting on a marijuana plant. It’s bigger than eat the picture makes it look
1083,1,Negative ID,"Was a little over an inch long clinging to the window glass. I'm allergic to bees so I didn't get a good picture of the top, just the underside"
1084,1,Negative ID,Rehabbing an old house on mercer island with a pretty lush backyard that’s been I disturbed. I noticed this 1.5 inch bee and thought about my kids.
1085,1,Negative ID,"While camping at Sun Lakes north loop, we noticed 2 hornets and I captured one on a solo cup."
1086,1,Negative ID,we have nests in the ground all over our apt complex.
1087,1,Negative ID, 
1088,1,Negative ID,Single insect in our garden
1089,1,Negative ID,Bellingham marine park fairhaven
1090,1,Negative ID, 
1091,1,Negative ID, 
1092,1,Negative ID,"we realize this is not a murder hornet, but have never seen a hornet this large. We live very close to the WSU agriculture department in Puyallup and thought we should report it. Thanks."
1093,1,Negative ID, 
1094,1,Negative ID, 
1095,1,Negative ID,"Roughly 2 inches long and in this photo, it is eating a bee. The bee is at the bottom with its legs sticking up."
1096,1,Negative ID,It was in our back yard on our Oregano pot
1097,1,Negative ID,Huge bee with a huge stinger
1098,1,Negative ID,burrows -- don't know if it's the right species; I hope not!
1099,1,Negative ID,"About 1.5in long. Just west of Boardman OR, On the shore of the Columbia river. One of the pictures was from it floating in the water after we swiped it off our infant."
1100,1,Negative ID,Doubt this is one but it’s big so here it is
1101,1,Negative ID,Found at Seacrest Park cove 1 next to Saltys on alki
1102,1,Negative ID,Part yellow with black and more orange; unsure if it had broken wing
1103,1,Negative ID,We routinely see 3-4 and always on this hydrangea flowering plant
1104,1,Negative ID,"Black body, head and wings. Yellow stripes on antennae and legs. Found on my driveway just south of Cougar Mountain Regional Wildlife Park in King County, WA"
1105,1,Negative ID,Might have one in a jar that I found in garden
1106,1,Negative ID,In mint plant
1107,1,Negative ID, 
1108,1,Negative ID,Found in front yard
1109,1,Negative ID,Discovered on property.  Sure this is an Asian Hornet
1110,1,Negative ID,I have one captured. There are quite a few that seem to be burrowing into the ground or raiding something else living there.
1111,1,Negative ID,Saw this hovering very low over the ground in my backyard. Shot with my hose and killed it. Captured it and holding it at my home if it’s of value
1112,1,Negative ID,From pictures ive looked at it probably isnt one of the hornets but fairly big and havent seen one before.
1113,1,Negative ID, 
1114,1,Negative ID,I have seen more than one of these in the bushes in my front yard!
1115,1,Negative ID,In hops.
1116,1,Negative ID,"Very big. On our flowers, we cut the flower off into a pot and the hornet is now trapped. duct tape over lid."
1117,1,Negative ID,Ground burrowing
1118,1,Negative ID,"Large 1.5 +inches with very long black stinger and orange head coloring walking around on door screen. Pic taken from inside house. Hornet, & stinger, so large I called dog in from court yard from a different door. When I got back, hornet was gone."
1119,1,Negative ID,"Caught alive, frozen to keep intact and report"
1120,1,Negative ID,It is now dead. Held in jar
1121,1,Negative ID,Today in Coulee City.
1122,1,Negative ID,It was really big and kept flying at my hysband
1123,1,Negative ID,"It flew into our windshield while driving. Not sure it's a murder hornet but was about 1"" long plus stinger with similar markings."
1124,1,Negative ID,"Have found 2 at my house in the past 2 yrs. One found in pool 2 yrs ago, one hit my truck 2 weeks ago"
1125,1,Negative ID,Large wasp found on wine tank pad
1126,1,Negative ID,Captured possible Live murder hornet
1127,1,Negative ID,"I was walking my dogs in Shoreline, Washington and saw this. I couldn’t see the face of it and didn’t want to get too close. It was at least an inch 1/4 long."
1128,1,Negative ID,"Found in recent fallen timber.  Bee was over 2"" long with long stinger, and was killed."
1129,1,Negative ID,Notice couple dead ones on ground started looking around seen a BUNCH flying around in tree
1130,1,Negative ID,Trail behind Haggens grocery.This morning on my trail walk I spotted and photographed and dead hornet.
1131,1,Negative ID,"Much larger than other bees in garden, likes mint flowers"
1132,1,Negative ID,"Found at least 10 while picking blackberries on 184th Ave Se, Issaquah between 4210 & 4204. They were flying around & digging in dirt."
1133,1,Negative ID,Seen in Fairwood/Renton
1134,1,Negative ID,I think this is actually an elm saw fly but I wanted to make sure.
1135,1,Negative ID,It was on my car window at Mukilteo City Hall. I almost had a panic attack. It was at least 2 inches long.
1136,1,Negative ID,New pollinator to the farm
1137,1,Negative ID,Kids spotted large insect flying around with very long stinger.  My husband killed it.  We really aren't sure it is an Asian giant hornet.  Attached is a photo.
1138,1,Negative ID, 
1139,1,Negative ID,"Very large hornet, came out of hole in the ground, orange stripe on it"
1140,1,Negative ID,It landed in our blue umbrella.  I have an app on my phone that identifies insects.  This picture is zoomed in because I didn't want to get too close to it.  I have never seen one before.
1141,1,Negative ID, 
1142,1,Negative ID,caught in spiderweb on the garage door.
1143,1,Negative ID, 
1144,1,Negative ID,"I don’t believe this is a murder hornet but just in case I’m sending it.  If not, could you identify it for me?"
1145,1,Negative ID,I have a live specimen. No response since this morning. Do I just let it go?
1146,1,Negative ID,Captured in garage this morning. Very angry attempting to escape.
1147,1,Negative ID,"doesn't fit color scheme but size seems right, i've never seen one of these before."
1148,1,Negative ID,It has a yellow striped body so we wanted to submit it. It was hoving over the grass in the yard and we smashed it. It did not make a loud buzzing noise. It was about 1 inch long
1149,1,Negative ID,My sister n law for the hornet on the ground while we were getting ice cream at Sun Lakes Resort.
1150,1,Negative ID,Looked about 1.5 to 2 inches long
1151,1,Negative ID,Asian Giant Hornet
1152,1,Negative ID, 
1153,1,Negative ID,Not sure if this is one or not
1154,1,Negative ID,big and fast
1155,1,Negative ID,About 1-1.5” - was flying alone. Could be a wasp but I’ve never seen one this big
1156,1,Negative ID,"Found dead in garden, different from other hornets I've seen in past"
1157,1,Negative ID,I live I. West Seattle adjacent to a green belt.   There were several hovering on and around flowering mint
1158,1,Negative ID,Looks like a bald faced hornet.  Please can you confirm?  It's about an inch long.
1159,1,Negative ID,About an inch long.  Longer if you include the length of stinger.  Almost entirely black with some yellow on legs and antennae.  Still have specimen contained.
1160,1,Negative ID,Was walking up our driveway and noticed a new hive of bald faced hornets
1161,1,Negative ID,"I don't know what it was, but I was pretty frightened."
1162,1,Negative ID,Giant Asian killer wasp
1163,1,Negative ID,Picture was taken at Sumner Rv in Sumner Wa.
1164,1,Negative ID,"It was hovering over some flowers at the Magnolia Viewpoint. It looked very much like the picture, and I distinctly recall the orange and black and size of it. It was probably 1.25”"
1165,1,Negative ID,I found this last night.  I still have it.
1166,1,Negative ID,"On my NW corner of my 1.78 acre property, I saw three distinctly marked Murder Hornets land amidst the cut Douglas fir tree. We are located on the very public Tolt Pipeline trail and there are more than 20 holes in the ground underneath a row of mature c"
1167,1,Negative ID,Found many of these on property.
1168,1,Negative ID,"The insect seemed dormant, but I was hesitant to get too close.  Pictures are included."
1169,1,Negative ID, 
1170,1,Negative ID,We have what seems to be several nest of these in the ground in our garden area. The hornets are huge.
1171,1,Negative ID,"While pressure washing this guy must have been blown out of the low growth in my flower beds/ground cover. It was stunned for long enough that we got some photos, then regained itself and flew off."
1172,1,Negative ID,"digging a hole on the beach at Lake Sammamish State Park,  I took a picture being not sure if it was."
1173,1,Negative ID,Found on a float near our pool
1174,1,Negative ID,It's really big and has been digging holes into the ground
1175,1,Negative ID,"2 large (2”) orange with black rings flying fro area being weededbin neighbors yard. Very aggressive, tried to get a picture but the wee in the dry grass and hard to see in the photo"
1176,1,Negative ID,"The insect was very large--more than an inch in length.  I can't find a similar picture online.   The back end of the insect is half orange and half black, i.e., not striped, with stinger sticking out.  I've seen 2 at a time several times in the past 7 -"
1177,1,Negative ID,"I realize this isn’t an Asian Giant Hornet, but found this thing in the Ridgefield area...would like to know what it is."
1178,1,Negative ID,"Two inch orange hornets are digging holes and mounds in our dry, sunny backyard. There are at least 5-10 holes."
1179,1,Negative ID, 
1180,1,Negative ID,"sited a giant nest high up in a pine tree.  Seeing hornets, pretty big. I can't be sure they are the Asian hornet."
1181,1,Negative ID,"noticed this nest in a tree on our walk. Down a dead end in our neighborhood, not sure what type of nest it is. Just wanted to share in case."
1182,1,Negative ID, 
1183,1,Negative ID,This looks like one but I’m not 100% sure. I was waiting in my car at the Shell gas station in Bellevue and it landed on my car. This is a still from a video I took.
1184,1,Negative ID,"The hornet is at least an inch long and more orange and black in color, with long orange legs that hang down when flying. It was in our oregano bush and would hover as it moves. It ignored me but seemed to know I was there."
1185,1,Negative ID,"Doesn't have the orange face; but is quite large, and I can't find anything similar in indentification guides on the web, so I thought I should send you pictures.  Please email me if you know what it is.  Thanks."
1186,1,Negative ID, 
1187,1,Negative ID,Got out of our car and the biggest bee with the biggest stinger I have ever seen was flying around us my husband killed it and stuck it in a jar.
1188,1,Negative ID,"Looking at your pictures, it looks like a bald-faced hornet.  But wanted to make sure!"
1189,1,Negative ID,We’re not Sur it’s a murder wasp but don’t know what asp it could be.
1190,1,Negative ID,These are on my property. They are about one inch long.
1191,1,Negative ID,Found dead in our pool vacuum. Is about 2in long.
1192,1,Negative ID,"can't tell for sure if these are asian giant hornet, but they were quite large and moving around aggressively (largely around mint flowers in my alley)"
1193,1,Negative ID, 
1194,1,Negative ID,Could not fly and passed soon after we spotted it
1195,1,Negative ID,I wasn’t sure if this is one of those bees of concern. I spotted it on a freshly cut tree stump at my residence in Yelm. If it is not one my apologies.
1196,1,Negative ID,Found in our pool most likely was there a couple days
1197,1,Negative ID,"Looking at the pictures, it seems smaller size. However it still appearing larger than what we typically see."
1198,1,Negative ID,I have a bush outside my front door where the bees and wasps like and this and it was much bigger then the rest.
1199,1,Negative ID,Large basketball size nest
1200,1,Negative ID,Very big and loud (in a way I haven’t heard before).
1201,1,Negative ID, 
1202,1,Negative ID,"Large bee in grass, over 1 inch long. Sorry, I didn't want to get closer with my camera."
1203,1,Negative ID,"Found back half of a large bug in my driveway and snapped a picture next to my hand for scale bc I was very surprised by the size - not sure if it belongs to one of the Murder Hornets, but hope this is helpful!"
1204,1,Negative ID,"The insect was partially dead on the ground, it’s very large with yellow markings. I could not tell for sure, but my husband and I have both grown up in WA and have never seen this insect before."
1205,1,Negative ID,Seen flying in my back yard in Seattle
1206,1,Negative ID,Was in the grill of my dad's semi truck. He travels from Chilliwack to Centralia every day. I saved it in a baggie.
1207,1,Negative ID,"Not sure if it fell out of package I was unwrapping, or if it landed on my toolbox. I killed it and can Stick it in a container"
1208,1,Negative ID,I was able to capture it and it’s in a small container
1209,1,Negative ID,Large very large stinger
1210,1,Negative ID,I have two hydrangeas that attracts all sorts of bees and these Asian ones come on an attach the rest.  I cannot get a close up picture but got some from a distance.
1211,1,Negative ID, 
1212,1,Negative ID,Not sure but bigger than what we have seen before.  Body is over an inch long and beefy.
1213,1,Negative ID,Big ass bee bigger than a dragon fly. I'm allergic to bees so I didn't get any closer.
1214,1,Negative ID,Found dead insect on deck. Doesn't match description completely but has a large stinger (or what appears to be a stinger)
1215,1,Negative ID,"I think what I have is a wasp of some sort, but im not 100% sure."
1216,1,Negative ID,"Hornet was aggressively flying around, trying to get out from under my back deck cover.  It had captured what looked like a grasshopper, stopping to eat it, or was it another hornet it was carrying(?)."
1217,1,Negative ID,It was th biggest bee I have ever seen. I took a really crappy picture of it. The Word THE in the sign is approximately 4 inches.
1218,1,Negative ID,"I found a few of these types of wasps around my apple trees, even though I have several wasp traps around my home. A neighbor also has a honey bee hive, and I’ve started to notice less honey bees than normal around my garden."
1219,1,Negative ID,No idea what this is but someone suggested I report it
1220,1,Negative ID,Husband saw swarming him. Swatted. Found possible nest in 4x4. Captured. Called and left message with WA DOA... Should we spray or try to capture hive/nest?
1221,1,Negative ID, 
1222,1,Negative ID,Saw on my rhododendron about 415pm
1223,1,Negative ID,Insect trapped between screen and window and later released as didn’t think it was Asian Giant Hornet.
1224,1,Negative ID,"It dug and burrowed into the dirt on a gravel road/walkway near the pond, by the oak tree."
1225,1,Negative ID,"Many of the insects were swarming around my blooming spearmint. Not bothered by my presence, but they are larger than any I've seen before."
1226,1,Negative ID, 
1227,1,Negative ID,"There were several, husband killed two.  We have it in a container"
1228,1,Negative ID, 
1229,1,Negative ID,Comes to our garden everyday.
1230,1,Negative ID,Way bigger than our regular hornets and wasps. Different body style and color.
1231,1,Negative ID,"Dark orange wings, 2 inches long, alive and in a glass jar."
1232,1,Negative ID,Landed on our Rhododendron. Son noticed it. We got a photo.
1233,1,Negative ID,Im not sure if this is a hive of the asian hornets but its unlike anything ive seen and i got some photos with my phone if you look close you can see one of the unidentified bees or wasps on the hive i found on the ground wile searching for my dogs near
1234,1,Negative ID,It landed on my windshield at my house. I took pics. I did not kill it.
1235,1,Negative ID,in tacoma was
1236,1,Negative ID,Captured one in puyallup!
1237,1,Negative ID,Only 1. Sitting by a rock.  Seemed about 2 inches. Not moving or agressive at all. My brother had seen something similar 3 days ago.
1238,1,Negative ID,Uncertain but could not identify it as other species. It went into a hole in the yard that was made by the insect and it appeared ready to guard it’s den by staring at me until I backed up.
1239,1,Negative ID,I notice a swamped of hornets coming on my Hummingbird feeder. (I never seen this hornets before)
1240,1,Negative ID,The photo sent is not of the first specimen observed. The first wasp had an orange head and was larger than the one pictured. My husband tried to swat it between his hands and it only stunned the wasp and it flew off north. Then it came back with this sm
1241,1,Negative ID,"I found this on the side of the Sammamish River trail in Bothell and picked it up.  I wasn't sure if it was an Asian.Giant Hornet.  I've never seen one.  Web research shows this likely isn't an Asian Giant Hornet, but, what is it?"
1242,1,Negative ID, 
1243,1,Negative ID,found it along with other bees
1244,1,Negative ID,I’m not sure what wasp this is but there are quite a few of them flying around a neighbors mint plants
1245,1,Negative ID,There were many of them around plant bush in my front yard.
1246,1,Negative ID,Hornet went into a hole in the ground
1247,1,Negative ID,Aggressive
1248,1,Negative ID, 
1249,1,Negative ID,This was by our garden and my dog got hold of it. My son ended up cutting it in half  To make sure it was dead while we dealt with my dog. It may be a sirex woodwasp as well.
1250,1,Negative ID,I’ve never seen anything like this before.  I have a live one trapped.
1251,1,Negative ID,"I think I saw an AGH.  After mowing my lawn I saw something big, but didn’t think much about it. Then my mother-in-law mentioned it. I saw it more clearly against the backdrop of my white mini van. It was huge, think, and I thought it was orange.  So I"
1252,1,Negative ID,"One flew right up to my chest and startled me,was big and unusual looking so I tried to knock it down and kill it. After a few minutes I asked my daughter to look at it and she saw another one flying around so I knocked it down and killed it as well"
1253,1,Negative ID,Found in backyard of Marysville neighborhood.
1254,1,Negative ID,"Pretty sure that this is not actually an Asian giant hornet based on the markings, but out of an abundance of caution I'm reporting it. Saw three of them this morning hovering around weeds and loose dirt of a rain garden by our house in south Shoreline."
1255,1,Negative ID,I captured one live there are several amongst the honey bees working the mint behind my shop door. I have it in a yogurt carton.
1256,1,Negative ID,Single wasp by itself. Larger and different than I’ve seen before.
1257,1,Negative ID, 
1258,1,Negative ID,They were digging holes in the sandy ground at the barn. Probably after ground bees. The holes are about 3/4 inch in diameter. There were about ten. I sprayed a couple. They just flew away. Pretty aggressive acting. Flew low to the ground.
1259,1,Negative ID,Estimate length to be 1.5 inches. More yellow color than orange.
1260,1,Negative ID, 
1261,1,Negative ID, 
1262,1,Negative ID,On mint plant in backyard. Much larger than other wasps I’ve seen in Seattle
1263,1,Negative ID,Approx 2 inches long. Was very aggressive.
1264,1,Negative ID,Meets the 2 inch length but didn’t have the distinct orange head... I have more live pictures if requested
1265,1,Negative ID,On a hole in our front yard
1266,1,Negative ID,I think it is a paper wasp but submitting just in case
1267,1,Negative ID,"Is this a murder hornet? I live in Duvall, WA"
1268,1,Negative ID,Found on sidewalk
1269,1,Negative ID, 
1270,1,Negative ID,About 1.5 to 2 inches
1271,1,Negative ID, 
1272,1,Negative ID,Seen on the Hibox mountain summit.  Located in center of photo.  Unfortunately I wasn't able to take a better picture before it flew off.  It appears black and yellow in the photo but it had black and orange stripes as I saw it.  There were many flies an
1273,1,Negative ID,We saw this around our yard. Only 1 and just one time. I got a good look at it but couldn’t get a good photo. The wings were big and almost brown in color. It was almost 2Inches long.
1274,1,Negative ID,"This doesn't really look like an Asian giant hornet but it's about 2"" long. Any idea what this could be?"
1275,1,Negative ID,Description did not match however length of insect and stinger were unique as I have never seen its like.
1276,1,Negative ID,Found on our deck railing near the bbq grill.  I managed to trap it in a plastic cup.
1277,1,Negative ID,This was flying in our front yard.
1278,1,Negative ID,Really not sure what this thing is but I have never seen something like it before.
1279,1,Negative ID,possible attracted by freshly cut and split fir tree
1280,1,Negative ID,I saw a larger than normal bee/hornet like insect on my concrete pad of my house. It appeared to be about 2 inches long and had an orange tint to the stripes on the back. It flew away when I got closer. I was about 4 feet away from it.
1281,1,Negative ID,Going in a f out of my pollinator wasps
1282,1,Negative ID,Looks like a dead Asian Hornet on the Charles street stairs and Lakeside Blvd.
1283,1,Negative ID,Seen on a cedar log
1284,1,Negative ID,Looked like it was over half the size of my index fingerb
1285,1,Negative ID,"Thought this was a hummingbird on our plant and discovered it is some sort of wasp or hornet. Not sure if  it’s the “killer hornet” or not, but wanted to share it just in case."
1286,1,Negative ID,"Hello, please see the attached picture for what we think is an asian giant hornet. We've witnessed other bees attacking it. We also had a bees nest that seems to have been abandoned. We've seen this - what we assume to be an asian giant hornet - a couple"
1287,1,Negative ID,Floating in my pool. I killed it
1288,1,Negative ID,I made a submission earlier but it came back. Not sure if it is one but we got pictures and killed it because it wouldn’t leave.
1289,1,Negative ID,"I ended up killing it with a shoe/threw away after i took a picture.  It was definitely 2"" long and looked like the website pic."
1290,1,Negative ID,"Very long body and stinger. This guy was still moving, but obviously dying."
1291,1,Negative ID,"While staining deck, hornet was on the side of railing."
1292,1,Negative ID,"I've seen this guy twice, about a week and a half apart. No orange face but... It doesn't look familiar either"
1293,1,Negative ID,Taken on my front porch. They have been noticed over the past week
1294,1,Negative ID, 
1295,1,Negative ID,We found this hornet and it didn’t look like anything I’ve seen before. If this isn’t an Asian Hornet let us know.
1296,1,Negative ID,I have it in a baggie and it is still alive and moving it;s stinger around
1297,1,Negative ID,This is only the second year that I’ve seen this wasp or bee in my yard. It’s over an inch long.
1298,1,Negative ID,"There were two flying in the flowers by the boat launch. Sorry that the video isn’t great, but I was trying to stay away from them but get close enough to record."
1299,1,Negative ID,"Insect was over 2"" long, had a long ""stinger,"" found on the snow on the approach to Unicorn Peak near Mt. Rainier.  In retrospect, it appears likely to be a Pigeon Tremex Horntail."
1300,1,Negative ID,Seen on my mint plant this morning in West Seattle.
1301,1,Negative ID,"Almost 2"" long. Flying around checking us and dogs out. Stinger is over 1/4"" long"
1302,1,Negative ID,What is this
1303,1,Negative ID,This one is only an inch long but not sure if it’s a baby
1304,1,Negative ID,found in my garden this afternoon
1305,1,Negative ID,Not sure what we saw but it was big. Didn't seem like a bird. Three pics include info on where it was taken. Hope it isn't one!
1306,1,Negative ID,We noticed this wasp several time today.  It was large and we have never seen this type of wasp before. Please advise.
1307,1,Negative ID,It was flying and then landed next to the mailbox for 109 Barbara Ln Everett 98203
1308,1,Negative ID,Found this Asian hornet in a bucket filled with water. It was dead when I found it.
1309,1,Negative ID,Mid morning it just landed on our patio over looking the Ballard Locks. It was very lethargic and didn't move. We pushed it on the pool patio. It didn't move.
1310,1,Negative ID,I may have spotted on on the Whitehorse trail in Arlington
1311,1,Negative ID,"Initially saw yesterday, so has baked in the sun a bit.  Found on the driveway."
1312,1,Negative ID,It didn’t have the striped markings but was huge enough that my son called my attention to it from outside.
1313,1,Negative ID,"North Kitsap  County, Kingston. I have the specimen trapped now its alive. Its got a huge stinger on him."
1314,1,Negative ID,not sure what the neck this is but thought we would report and find out.
1315,1,Negative ID,Large hornet with yellow wings. Had previously seen a similar looking hornet a few weeks ago that definitely had a yellow face.
1316,1,Negative ID,Almost hit my head
1317,1,Negative ID,Observed large insect that appears to be a murder hornet while camping at deception pass. This is the second day in a row of seeing this insect at the campsite. We camp there every year and have never seen anything like it. It appeared to be nearly 2 inc
1318,1,Negative ID,Found dead on the walkway by the house. Looked about 1.5 inches long.
1319,1,Negative ID,"Driving down road from Hurricane Ridge to Port Angeles, this insect flew into our car, landing in the driver’s seat. After pulling over & brushing the stunned insect out of the car & into the road, I was only able to grab a quick photo of the underside"
1320,1,Negative ID,Found it on the mill site of Belco Forest Products at 1890 E Johns Prairie Rd on the ground and put it in a plastic bag.
1321,1,Negative ID, 
1322,1,Negative ID,Could be a paper wasp? Please donot make info public
1323,1,Negative ID,Caught inside the house
1324,1,Negative ID,"clear and warm humid day,  at 0930 I saw it fly and land on the play set in my back yard."
1325,1,Negative ID,Was caught in a spider web at my house. I have it in a pill bottle.
1326,1,Negative ID,"Large approximately 1 1/2 to 2 inches long. Yellow  and black, big stinger."
1327,1,Negative ID, 
1328,1,Negative ID,Second time we have seen these. May be too wasp-like to be a murder hornet?
1329,1,Negative ID, 
1330,1,Negative ID,found in my backyard on mint plant flowers.
1331,1,Negative ID,"This is probably nothing, but noted this wasp-like insect due to the unusually loud buzzing.   I did not note a striped appearance on the body due to the wings being folded over its back, but it seemed to have barred legs and prominent ?antenna(e).  Thou"
1332,1,Negative ID, 
1333,1,Negative ID,Was caught in a spider web and my husband hit it with a fly swatter.  Is approx 2.25 inches from tip of stinger to tip of 'antlers'.  Photo attached.  We will save specimen until determined it's not needed.
1334,1,Negative ID,We have seen (3) total since the first sighting in our backyard.
1335,1,Negative ID,I don’t know if this is one or not but see photos attached.
1336,1,Negative ID, 
1337,1,Negative ID, 
1338,1,Negative ID, 
1339,1,Negative ID,"The cat caught this. I doon't think it's an asian hornet but it's a good 2"" long and  and I've not seen one like it in 75 years in Western Washington"
1340,1,Negative ID,"outside office on a rhody leaf; eating a grasshopper.  Not sure if it is a murder hornet, but wanted to report just in case"
1341,1,Negative ID,Can you identify for me? It was in some basil in my yard along with many bees.  Doesn't quite match any of the wasps /hornet photos I see here.  I have more photos.
1342,1,Negative ID,"Looks more like a wasp to me, but I’ve never seen one with distinct orange legs and half orange half black abdomen . See attached pictures"
1343,1,Negative ID,This is the second time I've seen one in this particular spot on our property. It is disturbingly large.
1344,1,Negative ID,"I saw this on a car I was working on in Lynnwood. Coincidentally,  my neighbor in Mukilteo called this evening asking if I knew anything about these same insects that were crawling around in his yard."
1345,1,Negative ID,Semi aggressive. It at least seemed very interested in us. Caught it in a jar.
1346,1,Negative ID,Hello. I’ve never seen something this big. Or that looks like this. Is this maybe a Giant Hornet? There’s quite afew. I’m in Puyallup Wa. Will you please reply back.
1347,1,Negative ID,"We were RVing at Sun Lakes Resort, Coulee City, WA - site 213 - saw this one 8/5 and again 8/6."
1348,1,Negative ID,Chased me multiple times
1349,1,Negative ID,Seen on a bush in our neighborhood
1350,1,Negative ID,"It is my Mom,  She is 95.  She took the photo."
1351,1,Negative ID,"I dont believe this was an asian giant hornet as the face didn't match but it was 1.25-1.5"" long and body segments 3-4x larger in diameter than a yellow jacket. Found in my garage and was unphased by WHY Spray. Biggest wasp I have ever seen outside of a"
1352,1,Negative ID,"Not sure if this qualifies, but this one and several others were seen in Odessa, Wa."
1353,1,Negative ID,Here are some pictures.  This guy is huge!
1354,1,Negative ID,"Not sure if it's a Asian hornet, it was much larger than most and I've never seen one that looks like this before"
1355,1,Negative ID,Like to land and hangout on a mint plant.
1356,1,Negative ID,Hornet flew towards my face and swatted it down and put it in a container
1357,1,Negative ID, 
1358,1,Negative ID,Pic enclosed
1359,1,Negative ID, 
1360,1,Negative ID,"I sent an earlier notification, but don’t believe my video loaded. Will attach a photo to this one. I have one alive in a container."
1361,1,Negative ID, 
1362,1,Negative ID, 
1363,1,Negative ID,Found dead and half eaten by ants
1364,1,Negative ID,"I went for a walk this morning while it was still dark. While approaching a lit streetlamp, I saw a large insect crawling on the ground in front of me. It crawled over onto the dirt and stopped. I leaned over and took a picture of it, and then stepped on"
1365,1,Negative ID, 
1366,1,Negative ID,"This was from Sammamish, WA. near sunny hills elementary school. It was flying past me and landed in the grass. I stepped on it and took some photos"
1367,1,Negative ID, 
1368,1,Negative ID,in lawn
1369,1,Negative ID,This first landed on my husband's stomach while he was working out in the hard. He brushed it off with his hand and it flew over to our fence. We then got a mason jar and captured the bug due to it's very large size.
1370,1,Negative ID,We reported sighting last week and still seeing them. There is a hole in the ground that they are coming in and out of
1371,1,Negative ID, 
1372,1,Negative ID,I am not a 100% sure but I wanted to make sure and report it just in case
1373,1,Negative ID,"Was about an inch and a half long, but I didn't want to get too close so this photo is zoomed in and grainy l"
1374,1,Negative ID,Saw and captured 1 while trimming doug fir trees
1375,1,Negative ID,"Was seen moving on the ground, going into small holes that were created when we covered lawn with top soil."
